Timestamp,total_traffic_mb_s,avg_latency_ms,total_bandwidth_used_mb_s,num_congested,recommendation
2024-05-02 23:00:00,133.25,48.28,135.18,0,Scale down unused capacity
2024-05-03 00:00:00,162.23,36.733333333333334,180.23000000000002,1,Scale up capacity or reroute traffic
2024-05-03 01:00:00,117.22,31.286666666666665,121.37,0,Scale down unused capacity
2024-05-03 02:00:00,119.74,29.936666666666667,138.64,1,Scale up capacity or reroute traffic
2024-05-03 03:00:00,159.28,43.01666666666667,153.51,0,Scale down unused capacity
2024-05-03 04:00:00,125.1,27.896666666666665,123.14,0,Scale down unused capacity
2024-05-03 05:00:00,221.31,34.64666666666667,234.49,1,Scale up capacity or reroute traffic
2024-05-03 06:00:00,199.72,41.54333333333333,259.76,2,Scale up capacity or reroute traffic
2024-05-03 07:00:00,186.7,41.39666666666667,187.74,0,Maintain current configuration
2024-05-03 08:00:00,45.57,20.58666666666667,46.91,1,Scale up capacity or reroute traffic
2024-05-03 09:00:00,216.51,33.31,216.79,0,Maintain current configuration
2024-05-03 10:00:00,120.66,38.48666666666667,118.61,0,Scale down unused capacity
2024-05-03 11:00:00,188.42,50.32,181.46,0,Maintain current configuration
2024-05-03 12:00:00,141.82,36.910000000000004,237.79000000000002,2,Scale up capacity or reroute traffic
2024-05-03 13:00:00,101.45,22.413333333333338,120.60000000000001,2,Scale up capacity or reroute traffic
2024-05-03 14:00:00,231.06,48.339999999999996,267.79,1,Scale up capacity or reroute traffic
2024-05-03 15:00:00,134.49,27.616666666666664,173.16,2,Scale up capacity or reroute traffic
2024-05-03 16:00:00,196.41,34.20333333333333,206.57,1,Scale up capacity or reroute traffic
2024-05-03 17:00:00,205.92,42.82,205.38,0,Maintain current configuration
2024-05-03 18:00:00,148.64000000000001,36.04333333333333,168.17,1,Scale up capacity or reroute traffic
2024-05-03 19:00:00,51.29,28.763333333333332,55.06,0,Scale down unused capacity
2024-05-03 20:00:00,186.91,38.44,199.51,1,Scale up capacity or reroute traffic
2024-05-03 21:00:00,90.75,42.86666666666667,104.07,1,Scale up capacity or reroute traffic
2024-05-03 22:00:00,189.42000000000002,35.526666666666664,192.0,1,Scale up capacity or reroute traffic
2024-05-03 23:00:00,169.55,36.82666666666666,176.10000000000002,0,Maintain current configuration
2024-05-04 00:00:00,165.74,34.593333333333334,159.95,0,Scale down unused capacity
2024-05-04 01:00:00,101.2,30.74,101.5,0,Scale down unused capacity
2024-05-04 02:00:00,139.1,28.80666666666667,236.74,2,Scale up capacity or reroute traffic
2024-05-04 03:00:00,99.11999999999999,38.71666666666667,88.77000000000001,0,Scale down unused capacity
2024-05-04 04:00:00,145.84,21.933333333333334,163.4,1,Scale up capacity or reroute traffic
2024-05-04 05:00:00,150.6,42.660000000000004,156.48,0,Scale down unused capacity
2024-05-04 06:00:00,160.38,30.330000000000002,170.32,1,Scale up capacity or reroute traffic
2024-05-04 07:00:00,110.99000000000001,39.72,123.83000000000001,1,Scale up capacity or reroute traffic
2024-05-04 08:00:00,134.37,32.196666666666665,127.33,0,Scale down unused capacity
2024-05-04 09:00:00,184.01999999999998,38.28333333333333,178.35,0,Maintain current configuration
2024-05-04 10:00:00,166.05,37.550000000000004,164.49,0,Maintain current configuration
2024-05-04 11:00:00,160.67000000000002,29.7,148.39,0,Scale down unused capacity
2024-05-04 12:00:00,174.69,34.86666666666667,186.94,1,Scale up capacity or reroute traffic
2024-05-04 13:00:00,181.79,40.89000000000001,191.31,0,Maintain current configuration
2024-05-04 14:00:00,192.69,28.25,191.44,0,Maintain current configuration
2024-05-04 15:00:00,120.31,37.946666666666665,145.34,1,Scale up capacity or reroute traffic
2024-05-04 16:00:00,80.05,35.63,175.58999999999997,2,Scale up capacity or reroute traffic
2024-05-04 17:00:00,187.95,33.38333333333333,185.16,0,Maintain current configuration
2024-05-04 18:00:00,151.14999999999998,33.25,154.88,1,Scale up capacity or reroute traffic
2024-05-04 19:00:00,115.62,25.37,218.08999999999997,2,Scale up capacity or reroute traffic
2024-05-04 20:00:00,163.76999999999998,32.13,164.54,0,Maintain current configuration
2024-05-04 21:00:00,127.09,27.45,129.96,0,Scale down unused capacity
2024-05-04 22:00:00,250.93,42.78,256.90999999999997,0,Maintain current configuration
2024-05-04 23:00:00,83.18,19.11,97.03999999999999,1,Scale up capacity or reroute traffic
